project_name,street_name,type,postal_district,market_segment,tenure,type_of_sale,no_of_units,price_in_sgd,nett_price,area_sqft,type_of_area,floor_level,unit_price_psf,date_of_sale
ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,6250000,-,2756,Strata,16 to 20,2268,Jan-17
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,9633610,-,2831,Strata,06 to 10,3403,Jan-17
LUMA,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,1308000,-,743,Strata,21 to 25,1761,Jan-17
THE SHELFORD,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,2330000,-,1399,Strata,01 to 05,1665,Jan-17
SCOTTS 28,SCOTTS ROAD,Condominium,9,CCR,Freehold,Resale,1,4200000,-,2034,Strata,06 to 10,2064,Jan-17
THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1822500,-,1625,Strata,01 to 05,1121,Jan-17
THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,Resale,1,2550000,-,1722,Strata,01 to 05,1481,Jan-17
8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1870000,-,1378,Strata,01 to 05,1357,Jan-17
THE CLAYMORE,CLAYMORE ROAD,Condominium,9,CCR,Freehold,Resale,1,8228000,-,3348,Strata,16 to 20,2458,Jan-17
NASSIM PARK RESIDENCES,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,21000000,-,6954,Strata,01 to 05,3020,Jan-17
MACKENZIE 88,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,720000,-,452,Strata,06 to 10,1593,Dec-16
GALLOP GABLES,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,4400000,-,2766,Strata,01 to 05,1591,Dec-16
GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5912920,-,2207,Strata,16 to 20,2680,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,4830000,-,1604,Strata,21 to 25,3012,Dec-16
D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,4349000,-,3810,Strata,01 to 05,1141,Dec-16
UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,3280000,-,2379,Strata,16 to 20,1379,Dec-16
26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,New Sale,1,986637,-,474,Strata,06 to 10,2083,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1390000,-,549,Strata,06 to 10,2532,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,2858000,-,1055,Strata,11 to 15,2709,Dec-16
SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,1157000,-,614,Strata,06 to 10,1886,Dec-16
TANGLIN PARK,RIDLEY PARK,Condominium,10,CCR,Freehold,Resale,1,2500000,-,1335,Strata,01 to 05,1873,Dec-16
SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,2750000,-,1722,Strata,11 to 15,1597,Dec-16
L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1168000,-,657,Strata,06 to 10,1779,Dec-16
MELROSE PARK,KELLOCK ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,2150000,-,1292,Strata,11 to 15,1664,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,3266000,-,1399,Strata,01 to 05,2334,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,3775200,-,1399,Strata,11 to 15,2698,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1443900,-,549,Strata,11 to 15,2630,Dec-16
RESIDENCES AT 338A,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,2100000,-,1313,Strata,06 to 10,1599,Dec-16
RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,3000000,-,1550,Strata,31 to 35,1935,Dec-16
WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2150000,-,1324,Strata,01 to 05,1624,Dec-16
ARDMORE THREE,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,6178650,-,1787,Strata,21 to 25,3458,Dec-16
TANGLIN RESIDENCES,ST. MARTIN'S DRIVE,Condominium,10,CCR,Freehold,Resale,1,4300000,-,2486,Strata,01 to 05,1729,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1858605,-,570,Strata,26 to 30,3258,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1542690,-,549,Strata,21 to 25,2810,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1684450,-,570,Strata,21 to 25,2953,Dec-16
LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,4560000,-,2110,Strata,01 to 05,2161,Dec-16
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,Apartment,9,CCR,Freehold,Resale,1,1708000,-,1023,Strata,01 to 05,1670,Dec-16
ADRIA,DERBYSHIRE ROAD,Apartment,11,CCR,Freehold,Resale,1,1250000,-,689,Strata,06 to 10,1814,Dec-16
VALLEY MANSION,OXLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,1450000,-,1141,Strata,01 to 05,1271,Dec-16
L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1150000,-,614,Strata,16 to 20,1874,Dec-16
NEWTON SUITES,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,2350000,-,1238,Strata,26 to 30,1898,Dec-16
PACIFIC MANSION,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,1818000,-,1528,Strata,16 to 20,1189,Dec-16
TOMLINSON HEIGHTS,TOMLINSON ROAD,Condominium,10,CCR,Freehold,Resale,1,11100000,-,4047,Strata,06 to 10,2743,Dec-16
CONDOMINIUM DEVELOPMENT,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,1560000,-,1292,Strata,01 to 05,1208,Dec-16
HOLLANDIA,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,2212500,-,1959,Strata,01 to 05,1129,Dec-16
AMARYLLIS VILLE,NEWTON ROAD,Condominium,11,CCR,99 yrs lease commencing from 1997,Resale,1,1580000,-,1238,Strata,01 to 05,1276,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,3839976,-,1604,Strata,01 to 05,2394,Dec-16
LUCKY PLAZA,ORCHARD ROAD,Apartment,9,CCR,Freehold,Resale,1,2230000,-,1550,Strata,26 to 30,1439,Dec-16
NATHAN RESIDENCES,NATHAN ROAD,Apartment,10,CCR,Freehold,Resale,1,1330000,-,775,Strata,01 to 05,1716,Dec-16
ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,2065000,-,850,Strata,01 to 05,2428,Dec-16
ELIZABETH HEIGHTS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,3500000,-,2530,Strata,01 to 05,1384,Dec-16
THE EDGE ON CAIRNHILL,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,3250000,-,2131,Strata,01 to 05,1525,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1526220,-,549,Strata,31 to 35,2780,Dec-16
GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,6401600,-,2594,Strata,01 to 05,2468,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1513150,-,570,Strata,06 to 10,2652,Dec-16
MON JERVOIS,JERVOIS ROAD,Condominium,10,CCR,99 yrs lease commencing from 2012,New Sale,1,1688888,-,893,Strata,01 to 05,1890,Dec-16
NASSIM PARK RESIDENCES,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,12950000,-,3477,Strata,01 to 05,3725,Dec-16
CAIRNHILL NINE,CAIRNHILL ROAD,Apartment,9,CCR,99 yrs lease commencing from 2014,New Sale,1,2932000,-,1044,Strata,16 to 20,2808,Dec-16
1 MOULMEIN RISE,MOULMEIN RISE,Apartment,11,CCR,Freehold,Resale,1,1888000,-,1238,Strata,11 to 15,1525,Dec-16
DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,1700000,-,1367,Strata,01 to 05,1244,Dec-16
GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5270000,-,1981,Strata,11 to 15,2661,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,2954000,-,1055,Strata,31 to 35,2800,Dec-16
RICHMOND PARK,BIDEFORD ROAD,Condominium,9,CCR,Freehold,Resale,1,2850000,-,1259,Strata,16 to 20,2263,Dec-16
368 THOMSON,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1260000,-,872,Strata,06 to 10,1445,Dec-16
ZENITH,ZION ROAD,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,1520000,-,1130,Strata,06 to 10,1345,Dec-16
THE METZ,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,1430000,-,581,Strata,11 to 15,2460,Dec-16
SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,New Sale,1,1156000,-,570,Strata,01 to 05,2026,Dec-16
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,Apartment,9,CCR,Freehold,New Sale,1,1570700,-,646,Strata,06 to 10,2432,Dec-16
VIVA,SUFFOLK WALK,Condominium,11,CCR,Freehold,Resale,1,3560000,-,1959,Strata,06 to 10,1817,Dec-16
THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,980000,-,635,Strata,11 to 15,1543,Dec-16
VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1130000,-,861,Strata,06 to 10,1312,Dec-16
SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,3650000,-,2713,Strata,06 to 10,1346,Dec-16
ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,1568000,-,667,Strata,01 to 05,2350,Dec-16
THE SPRINGS,MOULMEIN RISE,Apartment,11,CCR,Freehold,Resale,1,1470000,-,990,Strata,11 to 15,1484,Dec-16
THREE BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,Resale,1,1300000,-,614,Strata,01 to 05,2119,Dec-16
THREE BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,Resale,1,1300000,-,614,Strata,01 to 05,2119,Dec-16
THE SERENADE @ HOLLAND,HOLLAND ROAD,Condominium,10,CCR,99 yrs lease commencing from 2001,Resale,1,1824000,-,1507,Strata,16 to 20,1210,Dec-16
RIDGEWOOD,MOUNT SINAI RISE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,2480000,-,2002,Strata,16 to 20,1239,Dec-16
THREE BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,Resale,1,1300000,-,614,Strata,01 to 05,2119,Dec-16
LUCKY PLAZA,ORCHARD ROAD,Apartment,9,CCR,Freehold,Resale,1,1495000,-,872,Strata,11 to 15,1715,Dec-16
6 DERBYSHIRE,DERBYSHIRE ROAD,Condominium,11,CCR,Freehold,New Sale,1,1314718,-,517,Strata,21 to 25,2545,Dec-16
SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,New Sale,1,1473000,-,700,Strata,01 to 05,2105,Dec-16
NOVENA COURT,JALAN NOVENA BARAT,Apartment,11,CCR,Freehold,Resale,1,955000,-,829,Strata,01 to 05,1152,Dec-16
SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1400000,-,1012,Strata,11 to 15,1384,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1711000,-,570,Strata,21 to 25,2999,Dec-16
38 JERVOIS,JERVOIS ROAD,Apartment,10,CCR,Freehold,New Sale,1,1080000,-,474,Strata,01 to 05,2280,Dec-16
RESIDENCES @ EVELYN,EVELYN ROAD,Condominium,11,CCR,Freehold,Resale,1,3650000,-,2250,Strata,16 to 20,1622,Dec-16
LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,2436000,-,1044,Strata,06 to 10,2333,Dec-16
26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,New Sale,1,995000,-,484,Strata,06 to 10,2054,Dec-16
ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Sub Sale,1,1368000,-,592,Strata,01 to 05,2311,Dec-16
CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,2638000,-,1464,Strata,16 to 20,1802,Dec-16
DUCHESS RESIDENCES,DUCHESS AVENUE,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,2650000,-,1604,Strata,01 to 05,1652,Dec-16
BOULEVARD VUE,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,14925174,-,4478,Strata,11 to 15,3333,Dec-16
ASTRID MEADOWS,CORONATION ROAD WEST,Condominium,10,CCR,Freehold,Resale,1,3200000,-,2045,Strata,01 to 05,1565,Dec-16
DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,5000000,-,4295,Strata,-,1164,Dec-16
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,Apartment,9,CCR,Freehold,Resale,1,1180000,-,657,Strata,06 to 10,1797,Dec-16
GLOUCESTER MANSIONS,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1570000,-,1141,Strata,06 to 10,1376,Dec-16
BUCKLEY 18,BUCKLEY ROAD,Apartment,11,CCR,Freehold,Resale,1,2100000,-,1281,Strata,01 to 05,1639,Dec-16
RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,3800000,-,2077,Strata,16 to 20,1829,Dec-16
THE BOUTIQ,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,3150000,-,2293,Strata,06 to 10,1374,Dec-16
HOLLAND MEWS,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,2580000,-,2519,Strata,01 to 05,1024,Dec-16
ONE DUCHESS,DUCHESS ROAD,Apartment,10,CCR,999 yrs lease commencing from 1875,New Sale,1,1700000,-,883,Strata,01 to 05,1926,Dec-16
TANGLIN REGENCY,TANGLIN ROAD,Condominium,10,CCR,99 yrs lease commencing from 1994,Resale,1,1425000,-,1109,Strata,11 to 15,1285,Dec-16
GRANGE INFINITE,GRANGE ROAD,Condominium,9,CCR,Freehold,Resale,1,6050000,-,2702,Strata,21 to 25,2239,Dec-16
PATERSON LINC,PATERSON ROAD,Apartment,9,CCR,Freehold,Resale,1,1750000,-,818,Strata,06 to 10,2139,Dec-16
WOOLLERTON PARK,WOOLLERTON PARK,Apartment,10,CCR,Freehold,Resale,2,4000000,-,2971,Strata,01 to 05,1346,Dec-16
D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1650000,-,1012,Strata,16 to 20,1631,Dec-16
PALM SPRING,EWE BOON ROAD,Condominium,10,CCR,Freehold,Resale,1,2450000,-,1873,Strata,01 to 05,1308,Dec-16
SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,New Sale,1,1361000,-,700,Strata,06 to 10,1945,Dec-16
SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,New Sale,1,1317690,-,700,Strata,01 to 05,1883,Dec-16
SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,New Sale,1,1362000,-,710,Strata,01 to 05,1917,Dec-16
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,Apartment,9,CCR,99 yrs lease commencing from 2006,Resale,1,7650000,-,2465,Strata,21 to 25,3104,Dec-16
SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,New Sale,1,1337000,-,700,Strata,01 to 05,1911,Dec-16
D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,4500000,-,4908,Strata,01 to 05,917,Dec-16
LUSH ON HOLLAND HILL,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,2550000,-,1561,Strata,06 to 10,1634,Dec-16
GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,4850000,-,1970,Strata,06 to 10,2462,Dec-16
UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,1620000,-,1141,Strata,01 to 05,1420,Dec-16
URBANA,RIVER VALLEY CLOSE,Condominium,9,CCR,Freehold,Resale,1,1800000,-,1012,Strata,21 to 25,1779,Dec-16
THE LEVELZ,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,1550000,-,990,Strata,01 to 05,1565,Dec-16
CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,2275000,-,1313,Strata,11 to 15,1732,Dec-16
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,Apartment,9,CCR,Freehold,New Sale,1,1919600,-,818,Strata,06 to 10,2347,Dec-16
NASSIM PARK RESIDENCES,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,10400000,-,3466,Strata,01 to 05,3001,Dec-16
THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,3080000,-,2153,Strata,11 to 15,1431,Dec-16
LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,5120000,-,2110,Strata,06 to 10,2427,Dec-16
D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1130000,-,635,Strata,21 to 25,1779,Dec-16
GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5415200,-,1970,Strata,16 to 20,2749,Dec-16
PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,2820000,-,1701,Strata,06 to 10,1658,Dec-16
ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,5300000,-,2024,Strata,26 to 30,2619,Dec-16
SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,2250000,-,2142,Strata,01 to 05,1050,Dec-16
EVELYN MANSIONS,EVELYN ROAD,Apartment,11,CCR,Freehold,Resale,1,1350000,-,893,Strata,06 to 10,1511,Dec-16
RESIDENCES @ KILLINEY,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,3650000,-,2368,Strata,06 to 10,1541,Dec-16
MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,2700000,-,1421,Strata,16 to 20,1900,Dec-16
KIM SIA COURT,JALAN JINTAN,Apartment,9,CCR,Freehold,Resale,1,2168000,-,1421,Strata,06 to 10,1526,Dec-16
GRANGE INFINITE,GRANGE ROAD,Condominium,9,CCR,Freehold,Resale,1,5300000,-,2562,Strata,31 to 35,2069,Dec-16
GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5455200,-,1970,Strata,16 to 20,2769,Dec-16
THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1720000,-,1410,Strata,11 to 15,1220,Dec-16
CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,4000000,-,1959,Strata,21 to 25,2042,Dec-16
JERVOIS REGENCY,JERVOIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1280000,-,1033,Strata,01 to 05,1239,Dec-16
JERVOIS LODGE,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,1,2380000,-,1948,Strata,01 to 05,1222,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,2965000,-,1055,Strata,16 to 20,2811,Dec-16
AVALON,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,2550000,-,1668,Strata,06 to 10,1528,Dec-16
D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,3650000,-,3789,Strata,01 to 05,963,Dec-16
GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,4730550,-,2013,Strata,01 to 05,2350,Dec-16
MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,2800000,-,1421,Strata,26 to 30,1971,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1540900,-,570,Strata,01 to 05,2701,Dec-16
6 DERBYSHIRE,DERBYSHIRE ROAD,Condominium,11,CCR,Freehold,New Sale,1,2195684,-,1012,Strata,21 to 25,2170,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1504600,-,549,Strata,11 to 15,2741,Dec-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,3080600,-,1055,Strata,26 to 30,2920,Dec-16
TOMLINSON HEIGHTS,TOMLINSON ROAD,Condominium,10,CCR,Freehold,Resale,1,12200000,-,4047,Strata,26 to 30,3014,Dec-16
THE METZ,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,3740000,-,1496,Strata,16 to 20,2500,Dec-16
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,Apartment,9,CCR,Freehold,New Sale,1,1939000,-,818,Strata,06 to 10,2370,Dec-16
LIV ON WILKIE,WILKIE TERRACE,Apartment,9,CCR,Freehold,New Sale,1,998000,-,452,Strata,01 to 05,2208,Dec-16
THREE BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,Resale,1,1471000,-,614,Strata,06 to 10,2398,Dec-16
CITY EDGE,MOULMEIN RISE,Apartment,11,CCR,Freehold,Resale,1,1680000,-,1152,Strata,11 to 15,1459,Dec-16
VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,Resale,1,1720000,-,1259,Strata,06 to 10,1366,Dec-16
PINEWOOD GARDENS,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,2500000,-,1679,Strata,01 to 05,1489,Dec-16
GILSTEAD COURT,GILSTEAD ROAD,Condominium,11,CCR,Freehold,Resale,1,2150000,-,1464,Strata,-,1469,Dec-16
LEONIE GARDENS,LEONIE HILL,Condominium,9,CCR,99 yrs lease commencing from 1990,Resale,1,2980000,-,2540,Strata,06 to 10,1173,Dec-16
ARDMORE PARK,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,9580000,-,2885,Strata,21 to 25,3321,Dec-16
WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,2750000,-,1830,Strata,01 to 05,1503,Dec-16
TREVOSE PARK,TREVOSE CRESCENT,Condominium,11,CCR,Freehold,Resale,1,1720000,-,1270,Strata,01 to 05,1354,Dec-16
SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,965000,-,581,Strata,11 to 15,1660,Dec-16
ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,2030000,-,850,Strata,01 to 05,2387,Dec-16
NEWTON ONE,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,2200000,-,1216,Strata,11 to 15,1809,Dec-16
LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,7070000,-,4263,Strata,01 to 05,1659,Dec-16
SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,New Sale,1,1882000,-,1012,Strata,01 to 05,1860,Nov-16
THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3000000,-,1658,Strata,11 to 15,1810,Nov-16
ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,8000000,-,3757,Strata,11 to 15,2130,Nov-16
OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1564540,-,570,Strata,11 to 15,2742,Nov-16
GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,4800000,-,1970,Strata,01 to 05,2437,Nov-16
THREE THREE ROBIN,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,2350000,-,1367,Strata,06 to 10,1719,Nov-16
6 DERBYSHIRE,DERBYSHIRE ROAD,Condominium,11,CCR,Freehold,New Sale,1,1753134,-,732,Strata,26 to 30,2395,Nov-16
VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1700000,-,904,Strata,01 to 05,1880,Nov-16
RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2950000,-,1550,Strata,21 to 25,1903,Nov-16
SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1620000,-,958,Strata,06 to 10,1691,Nov-16
NEWTON 18,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1655000,-,980,Strata,11 to 15,1690,Nov-16
FOUR SEASONS PARK,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,7000000,-,2874,Strata,06 to 10,2436,Nov-16
RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2078000,-,1044,Strata,16 to 20,1990,Nov-16
SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,New Sale,1,1212000,-,581,Strata,01 to 05,2085,Nov-16
SIGNATURE AT LEWIS,LEWIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1410000,-,980,Strata,01 to 05,1439,Nov-16
CASA JERVOIS,JERVOIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1030000,-,743,Strata,01 to 05,1387,Nov-16
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,8000000,-,3057,Strata,26 to 30,2617,Nov-16
ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,New Sale,1,2029000,-,969,Strata,01 to 05,2094,Nov-16
